id,doi,title,year,field,subfield,topic,container_title,publisher,authors,type,community,in_degree,out_degree,degree,eigenvector,pagerank,betweenness,PC1_score,bridging_centrality
W4200618466,https://doi.org/10.1021/acsami.1c15560,Quasi-Epitaxial Growth of β-Ga<sub>2</sub>O<sub>3</sub>-Coated Wide Band Gap Semiconductor Tape for Flexible UV Photodetectors,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Applied Materials & Interfaces,American Chemical Society,Xiao Tang; Kuang‐Hui Li; Yue Zhao; Yanxin Sui; Huili Liang; Zeng Liu; Che‐Hao Liao; Wedyan Babatain; Rongyu Lin; Chuanju Wang; Yi Lu; Feras AlQatari; Zengxia Mei; Weihua Tang; Xiaohang Li,article,2.0,9.0,5.0,14.0,5.297277049664119e-14,0.0004938848699574,7.598768778638271e-05,0.1695942503944826,6.079015022910617e-07
W3127300750,https://doi.org/10.1103/physrevmaterials.5.025402,"Multistability of isolated and hydrogenated Ga–O divacancies in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mi>β</mml:mi><mml:mo>−</mml:mo><mml:msub><mml:mrow><mml:mi>Ga</mml:mi></mml:mrow><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mrow><mml:mi mathvariant=""normal"">O</mml:mi></mml:mrow><mml:mn>3</mml:mn></mml:msub></mml:math>",2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Physical Review Materials,American Physical Society,Ymir Kalmann Frodason; Christian Zimmermann; Evert Verhoeven; Philip Weiser; Lasse Vines; Joel B. Varley,article,4.0,14.0,6.0,20.0,1.064195798196631e-09,0.0005330848587064,5.620697262761663e-05,0.3772717272416746,1.8131281492779558e-06
W3175198737,https://doi.org/10.1016/j.mtphys.2021.100466,Bipolar self-doping in ultra-wide bandgap spinel ZnGa2O4,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Materials Today Physics,Elsevier BV,Zeyu Chi; Fu‐Gow Tarntair; Mathieu Frégnaux; Wan-Yu Wu; Corinne Sartel; Ismail Madaci; P. Chapon; Vincent Sallet; Yves Dumont; Amador Pérez‐Tomás; Ray‐Hua Horng; E. Chikoidze,article,2.0,1.0,3.0,4.0,4.997745502544926e-17,0.0003439628566755,1.3890120618548104e-05,-0.2455996327749035,1.4173592467906227e-07
W4200248978,https://doi.org/10.1063/5.0071280,Over 1.8 GW/cm2 beveled-mesa NiO/<i>β</i>-Ga2O3 heterojunction diode with 800 V/10 A nanosecond switching capability,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Feng Zhou; Hehe Gong; Zhengpeng Wang; Wanli Xu; Xinxin Yu; Yi Yang; Fangfang Ren; Shulin Gu; R. Zhang; Yi Zheng; Hai Lu; Jiandong Ye,article,1.0,5.0,12.0,17.0,5.38279402826322e-14,0.0003473379281812,2.8426947434774503e-05,0.1187803139221089,8.939291646155504e-08
W4220691632,https://doi.org/10.1063/5.0084804,"Hysteresis-free and <i>μ</i>s-switching of D/E-modes Ga2O3 hetero-junction FETs with the BV2/Ron,sp of 0.74/0.28 GW/cm2",2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Chenlu Wang; Hong Zhou; Jincheng Zhang; Wenxiang Mu; Jie Wei; Zhitai Jia; Xuefeng Zheng; Xiaorong Luo; Xutang Tao; Yue Hao,article,1.0,6.0,13.0,19.0,6.11239823502808e-13,0.0004038030783285,0.0001405707150594,0.2632828690639939,4.434407415123173e-07
W4221024211,https://doi.org/10.1016/j.xcrp.2022.100801,Deep UV transparent conductive oxide thin films realized through degenerately doped wide-bandgap gallium oxide,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Cell Reports Physical Science,Elsevier BV,Jiaye Zhang; Joe Willis; Zhenni Yang; Xu Lian; Wei Chen; Laisen Wang; Xiangyu Xu; Tien‐Lin Lee; Lang Chen; David O. Scanlon; Kelvin H. L. Zhang,article,3.0,3.0,3.0,6.0,1.1983483104991053e-15,0.0004498486514827,1.076788100274253e-05,-0.1582783649303963,1.1832836266750035e-07
W4286697586,https://doi.org/10.1002/adma.202204217,Tackling Disorder in γ‐Ga<sub>2</sub>O<sub>3</sub>,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Advanced Materials,,Laura E. Ratcliff; Takayoshi Oshima; Felix Nippert; Benjamin M. Janzen; Elias Kluth; R. Goldhahn; Martin Feneberg; Piero Mazzolini; Oliver Bierwagen; Charlotte Wouters; Musbah Nofal; M. Albrecht; Jack E. N. Swallow; Leanne A. H. Jones; P. Thakur; Tien‐Lin Lee; Curran Kalha; Christoph Schlueter; T. D. Veal; Joel B. Varley,article,2.0,1.0,4.0,5.0,1.1006146206715602e-15,0.000282579839613,1.0217782734124163e-05,-0.2327733262766736,8.17422618729933e-08
W4294982718,https://doi.org/10.1109/led.2022.3205326,Selective High-Resistance Zones Formed by Oxygen Annealing for -GaO Schottky Diode Applications<i /> <sub /> <sub />,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Electron Device Letters,Institute of Electrical and Electronics Engineers,Qiming He; Xuanze Zhou; Qiuyan Li; Weibing Hao; Qi Liu; Zhao Han; Kai Zhou; Chen Chen; Jinlan Peng; Guangwei Xu; Xiaolong Zhao; Xiaojun Wu; Shibing Long,article,1.0,9.0,9.0,18.0,4.196451413071339e-13,0.00050463476317,0.0002269658234104,0.3629061219138314,6.218241737272777e-07
W4308976261,https://doi.org/10.1063/5.0123284,β -Ga2O3 Schottky barrier diodes with 4.1 MV/cm field strength by deep plasma etching field-termination,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Sushovan Dhara; Nidhin Kurian Kalarickal; Ashok Dheenan; Chandan Joishi; Siddharth Rajan,article,1.0,5.0,5.0,10.0,3.3973563316188754e-15,0.0003732413526442,6.356133760297278e-06,-0.0475744776766585,4.927235473098665e-08
W4289933629,https://doi.org/10.1016/j.apsusc.2022.154459,Surface plasma treatment reduces oxygen vacancies defects states to control photogenerated carriers transportation for enhanced self-powered deep UV photoelectric characteristics,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Surface Science,Elsevier BV,Lipeng Deng; Haizheng Hu; Yuchao Wang; Chao Wu; Huaile He; Jiaxin Li; Xiaobing Luo; Fabi Zhang; Daoyou Guo,article,2.0,2.0,5.0,7.0,1.1494814655853326e-15,0.0003076773575074,2.422104413132427e-05,-0.1593890374456519,1.8075406068152444e-07
W4309029977,https://doi.org/10.1116/6.0002144,Critical review of Ohmic and Schottky contacts to β-Ga2O3,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Vacuum Science & Technology A Vacuum Surfaces and Films,American Institute of Physics,Luke A. M. Lyle,article,1.0,2.0,34.0,36.0,1.1494814655853325e-15,0.0002959165216067,0.0001091138688154,0.5355964351698349,2.7210441101121077e-07
W4312051473,https://doi.org/10.1109/led.2022.3216302,β-Ga₂O₃ Lateral High-Permittivity Dielectric Superjunction Schottky Barrier Diode With 1.34 GW/cm² Power Figure of Merit,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Electron Device Letters,Institute of Electrical and Electronics Engineers,Saurav Roy; Arkka Bhattacharyya; Carl Peterson; Sriram Krishnamoorthy,article,1.0,4.0,10.0,14.0,2.297852321058989e-15,0.0003554033082205,5.655518904226057e-05,0.0560651704651544,1.4501330523656555e-07
W4286615243,https://doi.org/10.1021/acsami.2c06550,Ultrasensitive Flexible κ-Phase Ga<sub>2</sub>O<sub>3</sub> Solar-Blind Photodetector,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Applied Materials & Interfaces,American Chemical Society,Yi Lu; Shibin Krishna; Xiao Tang; Wedyan Babatain; Mohamed Ben Hassine; Che‐Hao Liao; Na Xiao; Zhiyuan Liu; Xiaohang Li,article,2.0,2.0,5.0,7.0,3.2507557968775564e-15,0.0003103973140349,8.817177922535551e-06,-0.1697262876099634,4.74041823792234e-08
W4226328781,https://doi.org/10.1109/ted.2022.3156891,Ga₂O₃/V₂O₅ Oxide Heterojunction Photovoltaic Photodetector With Superhigh Solar-Blind Spectral Discriminability,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Transactions on Electron Devices,Institute of Electrical and Electronics Engineers,Shan Li; Zuyong Yan; Jin-Cheng Tang; Jianying Yue; Zeng Liu; Peigang Li; Yufeng Guo; Weihua Tang,article,2.0,1.0,7.0,8.0,4.997745502544926e-17,0.0002801162323338,5.422954562975406e-06,-0.1703829373517626,1.8571762201970565e-08
W4229056891,https://doi.org/10.1088/1361-6463/ac6d26,Ultrasensitive fully transparent amorphous Ga<sub>2</sub>O<sub>3</sub> solar-blind deep-ultraviolet photodetector for corona discharge detection,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Physics D Applied Physics,Institute of Physics,Haowen Liu; Shuren Zhou; Hong Zhang; Lijuan Ye; Yuanqiang Xiong; Peng Yu; Wanjun Li; Xun Yang; Honglin Li; Chunyang Kong,article,2.0,3.0,7.0,10.0,1.1983483104991053e-15,0.0003251799456356,8.378001061225921e-05,-0.0333961523567632,1.7940045098984844e-07
W4297091532,https://doi.org/10.1109/ted.2022.3195473,Synergetic Effect of Photoconductive Gain and Persistent Photocurrent in a High-Photoresponse Ga<sub>2</sub>O<sub>3</sub>Deep-Ultraviolet Photodetector,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Transactions on Electron Devices,Institute of Electrical and Electronics Engineers,Zeng Liu; Ling Du; Shaohui Zhang; Lei Li; Zhaoying Xi; Jin-Cheng Tang; Junpeng Fang; Maolin Zhang; Lili Yang; Shan Li; Peigang Li; Yufeng Guo; Weihua Tang,article,2.0,0.0,10.0,10.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.1484742191433732,0.0
W4293206427,https://doi.org/10.1016/j.apmt.2022.101620,Flexible transparent photovoltaics for ultra-UV photodetection and functional UV-shielding based on Ga2O3/Cu2O heterojunction,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Materials Today,Elsevier BV,Naveen Kumar; Malkeshkumar Patel; Joondong Kim; Chaehwan Jeong; Ching‐Ping Wong,article,2.0,0.0,3.0,3.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3023937903494527,0.0
W4297176872,https://doi.org/10.1016/j.apsusc.2022.154606,Effects of sputtering pressure and oxygen partial pressure on amorphous Ga2O3 film-based solar-blind ultraviolet photodetectors,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Surface Science,Elsevier BV,Keyun Gu; Zilong Zhang; Ke Tang; Jian Huang; Meiyong Liao; Linjun Wang,article,2.0,2.0,3.0,5.0,9.884429993922191e-17,0.0003193220500936,3.4332374211642856e-06,-0.2164553823804137,1.320475931217033e-07
W4210779411,https://doi.org/10.1007/s11431-021-1945-x,Oxygen vacancies modulating self-powered photoresponse in PEDOT:PSS/ε-Ga2O3 heterojunction by trapping effect,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Science China Technological Sciences,Springer Science+Business Media,Shan Li; Jianying Yue; Chao Lu; Zuyong Yan; Zeng Liu; Peigang Li; Daoyou Guo; Zhenping Wu; Yufeng Guo; Weihua Tang,article,2.0,4.0,10.0,14.0,1.805740980575065e-14,0.0003686241805904,8.389450902309156e-05,0.0763608296252516,3.5249793707181325e-07
W4214768753,https://doi.org/10.1038/s41598-022-07242-z,Effect of extended defects on photoluminescence of gallium oxide and aluminum gallium oxide epitaxial films,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Scientific Reports,Nature Portfolio,Jacqueline Cooke; Praneeth Ranga; Jani Jesenovec; John S. McCloy; Sriram Krishnamoorthy; Michael A. Scarpulla; Berardi Sensale‐Rodriguez,article,4.0,2.0,12.0,14.0,9.884429993922191e-17,0.0003290700614887,3.3637923915089166e-05,0.0033394151922953,1.5645546007018217e-07
W4284700668,https://doi.org/10.1109/ispsd49238.2022.9813680,2.6 kV NiO/Ga<sub>2</sub>O<sub>3</sub> Heterojunction Diode with Superior High-Temperature Voltage Blocking Capability,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,,,Weibing Hao; Qiming He; Xuanze Zhou; Xiaolong Zhao; Guangwei Xu; Shibing Long,article,1.0,8.0,4.0,12.0,4.098402309972079e-12,0.0004751428630641,7.2233015031690305e-06,0.0591029569925937,5.19661978645254e-08
W4220849677,https://doi.org/10.1109/led.2022.3162393,"70-μm-Body Ga<sub>2</sub>O<sub>3</sub> Schottky Barrier Diode With 1.48 K/W Thermal Resistance, 59 A Surge Current and 98.9% Conversion Efficiency",2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Electron Device Letters,Institute of Electrical and Electronics Engineers,Hehe Gong; Feng Zhou; Xinxin Yu; Weizong Xu; Fangfang Ren; Shulin Gu; Hai Lu; Jiandong Ye; Rong Zhang,article,1.0,6.0,14.0,20.0,3.8482751430607113e-13,0.0003669785800742,4.6908631794663426e-05,0.2166546857300808,1.4522796221258029e-07
W4224133155,https://doi.org/10.1002/adom.202102055,Ultra‐Sensitive β‐Ga<sub>2</sub>O<sub>3</sub> Solar‐Blind Photodetector with High‐Density Al@Al<sub>2</sub>O<sub>3</sub> Core−Shell Nanoplasmonic Array,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Advanced Optical Materials,Wiley,L. X. Qian; Wenqi Li; Zhiwen Gu; Jing Tian; Xiaodong Huang; P. T. Lai; Wanli Zhang,article,2.0,3.0,6.0,9.0,2.2489854761452157e-15,0.0003353389088399,3.495259645592373e-05,-0.0879858610774454,3.0660172329757655e-07
W4292489286,https://doi.org/10.1063/5.0099915,Atomic-scale characterization of structural damage and recovery in Sn ion-implanted β-Ga2O3,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Timothy Jinsoo Yoo; Xinyi Xia; F. Ren; Alan G. Jacobs; Marko J. Tadjer; S. J. Pearton; Honggyu Kim,article,4.0,3.0,12.0,15.0,1.5907268629544666e-14,0.0003687588778565,0.0001885393541081,0.1535511352753762,3.8477419205747975e-07
W4206188646,https://doi.org/10.35848/1882-0786/ac48d9,Room temperature fabrication and post-annealing treatment of amorphous Ga<sub>2</sub>O<sub>3</sub> photodetectors for deep-ultraviolet light detection,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Express,Institute of Physics,Tan Zhang; Denggao Guan; Ningtao Liu; Jianguo Zhang; Jinfu Zhang; Chenyu Guo; Mengting Qiu; Qilong Yuan; Wenrui Zhang; Jichun Ye,article,2.0,2.0,3.0,5.0,6.313707423870587e-14,0.000337445909138,5.07182800853815e-06,-0.2133676140431836,3.813404517697857e-08
W4280654528,https://doi.org/10.1063/5.0087571,Epitaxial growth of <i>β</i>-Ga2O3 by hot-wall MOCVD,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,AIP Advances,American Institute of Physics,D. Gogova; Misagh Ghezellou; Dat Q. Tran; Steffen Richter; Alexis Papamichail; Jawad Ul‐Hassan; Axel R. Persson; Per O. Å. Persson; Olof Kordina; Bo Monemar; Matthew Hilfiker; M. Schubert; T. Paskova; Vanya Darakchieva,article,2.0,3.0,4.0,7.0,1.5907268629544672e-14,0.0003498201273753,6.428848539877566e-05,-0.1101532117315028,2.232239076346377e-07
W4313854854,https://doi.org/10.1149/2162-8777/acb174,HVPE Growth and Characterization of Thick κ-Ga<sub>2</sub>O<sub>3</sub> layers on GaN/Sapphire Templates,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ECS Journal of Solid State Science and Technology,Institute of Physics,С. И. Степанов; В. И. Николаев; A. Y. Polyakov; А. И. Печников; E. B. Yakimov; M. P. Scheglov; Ivan Shchemerov; A.A. Vasil'ev; А. I. Kochkova; A. V. Chernykh; A. V. Chikiryaka; P. N. Butenko; S. J. Pearton,article,3.0,0.0,2.0,2.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3243823005217497,0.0
W4205823882,https://doi.org/10.1016/j.apsusc.2022.152502,Band alignment of ultrawide bandgap ε-Ga2O3/h-BCN heterojunction epitaxially grown by metalorganic chemical vapor deposition,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Surface Science,Elsevier BV,Xin Zhou; Li Zhang; Xiaodong Zhang; Yongjian Ma; Xing Wei; Tiwei Chen; Wenbo Tang; Kun Xu; Zhongming Zeng; Xinping Zhang; Houqiang Fu; Baoshun Zhang,article,2.0,1.0,4.0,5.0,4.997745502544926e-17,0.0002888225901986,5.422954562975406e-06,-0.2354084103674081,5.533627105076944e-08
W4220838534,https://doi.org/10.1063/5.0086449,Variable temperature probing of minority carrier transport and optical properties in <i>p</i>-Ga2O3,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,APL Materials,American Institute of Physics,Sushrut Modak; Leonid Chernyak; Alfons Schulte; Corinne Sartel; Vincent Sallet; Yves Dumont; E. Chikoidze; Xinyi Xia; F. Ren; S. J. Pearton; A. Ruzin; Д. М. Жигунов; S. S. Kosolobov; Vladimir P. Drachev,article,4.0,4.0,17.0,21.0,2.1209321302688988e-14,0.0003371403186758,0.0001066315670488,0.2425728874728223,6.093232402788689e-07
W4224243013,https://doi.org/10.1021/acsnano.1c09535,Plasmon–Phonon Coupling in Electrostatically Gated β-Ga<sub>2</sub>O<sub>3</sub> Films with Mobility Exceeding 200 cm<sup>2</sup> V<sup>–1</sup> s<sup>–1</sup>,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Nano,American Chemical Society,Anil Kumar Rajapitamahuni; Anusha Kamath Manjeshwar; Avinash Kumar; Animesh Datta; Praneeth Ranga; Laxman Raju Thoutam; Sriram Krishnamoorthy; Uttam Singisetti; Bharat Jalan,article,4.0,2.0,2.0,4.0,1.1494814655853325e-15,0.0003360072805518,1.197731691247086e-05,-0.2307456549693727,1.247637178382381e-07
W4280562112,https://doi.org/10.1063/5.0094707,H trapping at the metastable cation vacancy in <b>α</b>-Ga2O3 and <b>α</b>-Al2O3,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Andrew Venzie; Amanda Portoff; Michael Stavola; W. Beall Fowler; Jihyun Kim; Dae‐Woo Jeon; Ji‐Hyeon Park; S. J. Pearton,article,4.0,2.0,5.0,7.0,1.1494814655853325e-15,0.000286982657952,3.942095692207928e-06,-0.1756189781565325,3.7189582001961586e-08
W4281683886,https://doi.org/10.1088/1361-6528/ac76d3,Surface nanopatterning of amorphous gallium oxide thin film for enhanced solar-blind photodetection,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Nanotechnology,IOP Publishing,Damanpreet Kaur; Rakhi Physics; Pargam Vashishtha; Govind Gupta; Subhendu Sarkar; Mukesh Kumar,article,2.0,0.0,5.0,5.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2584167700048586,0.0
W4283810598,https://doi.org/10.1016/j.jallcom.2022.166177,n-Ga2O3/p-SnS heterojunction thin-films based transparent photovoltaic device,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Alloys and Compounds,Elsevier BV,Naveen Kumar; Umme Farva; Malkeshkumar Patel; Wu-Shin Cha; Jaehyeong Lee; Joondong Kim,article,1.0,0.0,2.0,2.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.3243823005217497,0.0
W4287377040,https://doi.org/10.1063/5.0096341,Electron mobility in ordered <b> <i>β</i> </b>-(AlxGa1−x)2O3 alloys from first-principles,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Xinlei Duan; Tianyu Wang; Zhiwei Fu; Jia‐Yue Yang; Linhua Liu,article,4.0,1.0,6.0,7.0,1.1006146206715602e-15,0.0002878702589893,3.9895779396393165e-05,-0.1677428959956573,1.4047809646617313e-07
W4292492031,https://doi.org/10.1021/acsami.2c12420,Unique Surface Fluorescence Induced from the Core–Shell Structure of Gallium-Based Liquid Metals Prepared by Thermal Oxidation Processing,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Applied Materials & Interfaces,American Chemical Society,Liangfei Duan; Yumin Zhang; Jianhong Zhao; Jin Zhang; Qian Li; Qingjie Lu; Li Fu; Jing Liu; Qingju Liu,article,4.0,0.0,4.0,4.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2804052801771556,0.0
W4296916595,https://doi.org/10.1149/2162-8777/ac942c,Dynamic Switching of 1.9 A/1.76 kV Forward Current NiO/β-Ga<sub>2</sub>O<sub>3</sub> Rectifiers,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ECS Journal of Solid State Science and Technology,Institute of Physics,Jian-Sian Li; Chao-Ching Chiang; Xinyi Xia; Cheng-Tse Tsai; F. Ren; Yu‐Te Liao; S. J. Pearton,article,1.0,0.0,27.0,27.0,1.1106101116766506e-18,0.0002681449902697,0.0,0.2253304537856767,0.0
W4306248982,https://doi.org/10.1021/acsami.2c14661,Transferable Ga<sub>2</sub>O<sub>3</sub> Membrane for Vertical and Flexible Electronics via One-Step Exfoliation,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Applied Materials & Interfaces,American Chemical Society,Yi Lu; Shibin Krishna; Che‐Hao Liao; Ziqiang Yang; Mritunjay Kumar; Zhiyuan Liu; Xiao Tang; Na Xiao; Mohamed Ben Hassine; S. T. Thoroddsen; Xiaohang Li,article,2.0,2.0,10.0,12.0,9.884429993922191e-17,0.0002977712994115,1.6488288229342227e-05,-0.0558528193401945,7.740980389362548e-08
W4307734662,https://doi.org/10.1016/j.jmrt.2022.10.110,Compositions and properties of high-conductivity nitrogen-doped p-type β-Ga2O3 films prepared by the thermal oxidation of GaN in N2O ambient,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Materials Research and Technology,Elsevier BV,Yi Liu; Sufen Wei; Chan Shan; Ming-Jie Zhao; Shui‐Yang Lien; Ming-kwei Lee,article,2.0,1.0,4.0,5.0,4.997745502544926e-17,0.0002888225901986,1.2886901891584517e-05,-0.2302571886243317,7.363943938048294e-08
W4311692518,https://doi.org/10.1016/j.snb.2022.133180,Enhanced low-temperature response of Ga2O3-based oxygen sensor by modulating the surficial micro-nano structures,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Sensors and Actuators B Chemical,Elsevier BV,Jingjing Zhao; Binhao Qin; Lihua Liu; Chuangming Liang; Yupeng Zhang; Weijia Yang; Haiyan Wang,article,2.0,1.0,5.0,6.0,4.997745502544926e-17,0.0002888225901986,6.159334257604749e-06,-0.2129116898705828,2.306866763147846e-08
W4313527849,https://doi.org/10.1063/5.0134823,Reversible total ionizing dose effects in NiO/Ga2O3 heterojunction rectifiers,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Applied Physics,American Institute of Physics,Jian-Sian Li; Chao-Ching Chiang; Xinyi Xia; Sergei P. Stepanoff; Aman Haque; Douglas E. Wolfe; F. Ren; S. J. Pearton,article,1.0,0.0,17.0,17.0,1.1106101116766506e-18,0.0002681449902697,0.0,0.0054453520627061,0.0
W4317938034,https://doi.org/10.1116/6.0002265,Ultrawide bandgap vertical β-(Al<i>x</i>Ga1<i>−x</i>)2O3 Schottky barrier diodes on free-standing β-Ga2O3 substrates,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Vacuum Science & Technology A Vacuum Surfaces and Films,American Institute of Physics,Dinusha Herath Mudiyanselage; Dawei Wang; Houqiang Fu,article,1.0,2.0,5.0,7.0,1.1494814655853325e-15,0.0003412371233791,1.9402993304458764e-05,-0.1590906299082456,8.941471568875007e-08
W4320341113,https://doi.org/10.1016/j.apsusc.2023.156578,Epitaxial growth of β-Ga2O3 thin films on SrTiO3 (1 1 1) and (1 0 0) substrates by chemical vapor deposition,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Surface Science,Elsevier BV,Yi‐Ming Shi; Junhua Meng; Jingren Chen; Yanmin Li; Rui Wu; Jinliang Wu; Zhigang Yin; Xingwang Zhang,article,2.0,0.0,14.0,14.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.060520178454185,0.0
W4320477667,https://doi.org/10.1116/6.0002388,Thermal versus radiation-assisted defect annealing in β-Ga2O3,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Vacuum Science & Technology A Vacuum Surfaces and Films,American Institute of Physics,Alexander Azarov; Vishnukanthan Venkatachalapathy; In‐Hwan Lee; Andrej Kuznetsov,article,4.0,0.0,10.0,10.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.1484742191433732,0.0
W4377820140,https://doi.org/10.1021/acs.cgd.3c00193,Nucleation Window of Ga<sub>2</sub>O<sub>3</sub> and In<sub>2</sub>O<sub>3</sub> for Molecular Beam Epitaxy on (0001) Al<sub>2</sub>O<sub>3</sub>,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Crystal Growth & Design,American Chemical Society,Alexander Karg; J. A. Bich; Adrian Messow; Marco Schowalter; S. Figge; Andreas Rosenauer; Patrick Vogt; Martin Eickhoff,article,3.0,1.0,4.0,5.0,4.997745502544926e-17,0.0002908903501915,4.681687392496753e-07,-0.238604677870953,6.593925904925005e-09
W4378215909,https://doi.org/10.1063/5.0153495,Low-frequency noise in β-(Al<i>x</i>Ga1<i>−x</i>)2O3 Schottky barrier diodes,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Subhajit Ghosh; Dinusha Herath Mudiyanselage; Sergey Rumyantsev; Yuji Zhao; Houqiang Fu; Stephen M. Goodnick; R. J. Nemanich; Alexander A. Balandin,article,1.0,1.0,5.0,6.0,4.997745502544926e-17,0.0002965766901719,1.3074169387284385e-05,-0.2073021976174057,3.891121841453686e-08
W4378551389,https://doi.org/10.1039/d3tc00906h,Solar-blind photodetectors prepared using semi-insulating Co:β-Ga<sub>2</sub>O<sub>3</sub> single crystals that are stable over a wide temperature range,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Materials Chemistry C,Royal Society of Chemistry,Xuyang Dong; Shunjie Yu; Wenxiang Mu; Xiaolong Zhao; Yiyuan Liu; Tong Hou; Jin Zhang; Boyang Chen; Zhengyuan Li; Zhitai Jia; Xiaohu Hou; Shibing Long; Xutang Tao,article,2.0,0.0,5.0,5.0,1.1106101116766506e-18,0.0002681449902697,0.0,-0.2584167700048586,0.0
